UF,Mun,Pop estimada 2021,Faixa_pop,Regiao
ES,Ibitirama,8830,2 - 5001 até 10000,3 - Sudeste
ES,Iconha,14083,3 - 10001 até 20000,3 - Sudeste
ES,Irupi,13672,3 - 10001 até 20000,3 - Sudeste
ES,Itaguaçu,13982,3 - 10001 até 20000,3 - Sudeste
ES,Itapemirim,34957,4 - 20001 até 50000,3 - Sudeste
ES,Itarana,10433,3 - 10001 até 20000,3 - Sudeste
ES,Iúna,29417,4 - 20001 até 50000,3 - Sudeste
ES,Jaguaré,31589,4 - 20001 até 50000,3 - Sudeste
ES,Jerônimo Monteiro,12336,3 - 10001 até 20000,3 - Sudeste
ES,João Neiva,16774,3 - 10001 até 20000,3 - Sudeste
ES,Laranja da Terra,10919,3 - 10001 até 20000,3 - Sudeste
ES,Linhares,179755,6 - 100001 até 500000,3 - Sudeste
ES,Mantenópolis,15653,3 - 10001 até 20000,3 - Sudeste
ES,Marataízes,39259,4 - 20001 até 50000,3 - Sudeste
ES,Marechal Floriano,17141,3 - 10001 até 20000,3 - Sudeste
ES,Marilândia,13091,3 - 10001 até 20000,3 - Sudeste
ES,Mimoso do Sul,26079,4 - 20001 até 50000,3 - Sudeste
ES,Montanha,18954,3 - 10001 até 20000,3 - Sudeste
ES,Mucurici,5468,2 - 5001 até 10000,3 - Sudeste
ES,Muniz Freire,17176,3 - 10001 até 20000,3 - Sudeste
ES,Muqui,15602,3 - 10001 até 20000,3 - Sudeste
ES,Nova Venécia,50751,5 - 50001 até 100000,3 - Sudeste
ES,Pancas,23426,4 - 20001 até 50000,3 - Sudeste
ES,Pedro Canário,26575,4 - 20001 até 50000,3 - Sudeste
ES,Pinheiros,27601,4 - 20001 até 50000,3 - Sudeste
ES,Piúma,22388,4 - 20001 até 50000,3 - Sudeste
ES,Ponto Belo,8016,2 - 5001 até 10000,3 - Sudeste
ES,Presidente Kennedy,11741,3 - 10001 até 20000,3 - Sudeste
ES,Rio Bananal,19398,3 - 10001 até 20000,3 - Sudeste
ES,Rio Novo do Sul,11630,3 - 10001 até 20000,3 - Sudeste
ES,Santa Leopoldina,12171,3 - 10001 até 20000,3 - Sudeste
ES,Santa Maria de Jetibá,41588,4 - 20001 até 50000,3 - Sudeste
ES,Santa Teresa,23853,4 - 20001 até 50000,3 - Sudeste
ES,São Domingos do Norte,8735,2 - 5001 até 10000,3 - Sudeste
ES,São Gabriel da Palha,39085,4 - 20001 até 50000,3 - Sudeste
ES,São José do Calçado,10536,3 - 10001 até 20000,3 - Sudeste
ES,São Mateus,134629,6 - 100001 até 500000,3 - Sudeste
ES,São Roque do Canaã,12602,3 - 10001 até 20000,3 - Sudeste
ES,Serra,536765,7 - Maior que 500000,3 - Sudeste
ES,Sooretama,31278,4 - 20001 até 50000,3 - Sudeste
ES,Vargem Alta,21778,4 - 20001 até 50000,3 - Sudeste
ES,Venda Nova do Imigrante,26204,4 - 20001 até 50000,3 - Sudeste
ES,Viana,80735,5 - 50001 até 100000,3 - Sudeste
ES,Vila Pavão,9280,2 - 5001 até 10000,3 - Sudeste
ES,Vila Valério,14065,3 - 10001 até 20000,3 - Sudeste
ES,Vila Velha,508655,7 - Maior que 500000,3 - Sudeste
ES,Vitória,369534,6 - 100001 até 500000,3 - Sudeste
RJ,Angra dos Reis,210171,6 - 100001 até 500000,3 - Sudeste
RJ,Aperibé,12036,3 - 10001 até 20000,3 - Sudeste
RJ,Araruama,136109,6 - 100001 até 500000,3 - Sudeste
RJ,Areal,12763,3 - 10001 até 20000,3 - Sudeste
RJ,Armação dos Búzios,35060,4 - 20001 até 50000,3 - Sudeste
RJ,Arraial do Cabo,30827,4 - 20001 até 50000,3 - Sudeste
RJ,Barra do Piraí,101139,6 - 100001 até 500000,3 - Sudeste
RJ,Barra Mansa,185237,6 - 100001 até 500000,3 - Sudeste
RJ,Belford Roxo,515239,7 - Maior que 500000,3 - Sudeste
RJ,Bom Jardim,27779,4 - 20001 até 50000,3 - Sudeste
RJ,Bom Jesus do Itabapoana,37306,4 - 20001 até 50000,3 - Sudeste
RJ,Cabo Frio,234077,6 - 100001 até 500000,3 - Sudeste
RJ,Cachoeiras de Macacu,59652,5 - 50001 até 100000,3 - Sudeste
RJ,Cambuci,15521,3 - 10001 até 20000,3 - Sudeste
RJ,Carapebus,16859,3 - 10001 até 20000,3 - Sudeste
RJ,Comendador Levy Gasparian,8590,2 - 5001 até 10000,3 - Sudeste
RJ,Campos dos Goytacazes,514643,7 - Maior que 500000,3 - Sudeste
RJ,Cantagalo,20163,4 - 20001 até 50000,3 - Sudeste
RJ,Cardoso Moreira,12818,3 - 10001 até 20000,3 - Sudeste
RJ,Carmo,19161,3 - 10001 até 20000,3 - Sudeste
RJ,Casimiro de Abreu,45864,4 - 20001 até 50000,3 - Sudeste
RJ,Conceição de Macabu,23561,4 - 20001 até 50000,3 - Sudeste
RJ,Cordeiro,22152,4 - 20001 até 50000,3 - Sudeste
RJ,Duas Barras,11563,3 - 10001 até 20000,3 - Sudeste
RJ,Duque de Caxias,929449,7 - Maior que 500000,3 - Sudeste
RJ,Engenheiro Paulo de Frontin,14138,3 - 10001 até 20000,3 - Sudeste
RJ,Guapimirim,62225,5 - 50001 até 100000,3 - Sudeste
RJ,Iguaba Grande,29344,4 - 20001 até 50000,3 - Sudeste
RJ,Itaboraí,244416,6 - 100001 até 500000,3 - Sudeste
RJ,Itaguaí,136547,6 - 100001 até 500000,3 - Sudeste
RJ,Italva,15387,3 - 10001 até 20000,3 - Sudeste
RJ,Itaocara,23211,4 - 20001 até 50000,3 - Sudeste
RJ,Itaperuna,104354,6 - 100001 até 500000,3 - Sudeste
RJ,Itatiaia,32312,4 - 20001 até 50000,3 - Sudeste
RJ,Japeri,106296,6 - 100001 até 500000,3 - Sudeste
RJ,Laje do Muriaé,7298,2 - 5001 até 10000,3 - Sudeste
RJ,Macaé,266136,6 - 100001 até 500000,3 - Sudeste
RJ,Macuco,5646,2 - 5001 até 10000,3 - Sudeste
RJ,Magé,247741,6 - 100001 até 500000,3 - Sudeste
RJ,Mangaratiba,45941,4 - 20001 até 50000,3 - Sudeste
RJ,Maricá,167668,6 - 100001 até 500000,3 - Sudeste
RJ,Mendes,18681,3 - 10001 até 20000,3 - Sudeste
RJ,Mesquita,177016,6 - 100001 até 500000,3 - Sudeste
RJ,Miguel Pereira,25622,4 - 20001 até 50000,3 - Sudeste
RJ,Miracema,27134,4 - 20001 até 50000,3 - Sudeste
RJ,Natividade,15305,3 - 10001 até 20000,3 - Sudeste
RJ,Nilópolis,162893,6 - 100001 até 500000,3 - Sudeste
RJ,Niterói,516981,7 - Maior que 500000,3 - Sudeste
RJ,Nova Friburgo,191664,6 - 100001 até 500000,3 - Sudeste
RJ,Nova Iguaçu,825388,7 - Maior que 500000,3 - Sudeste
RJ,Paracambi,53093,5 - 50001 até 100000,3 - Sudeste
RJ,Paraíba do Sul,44741,4 - 20001 até 50000,3 - Sudeste
RJ,Paraty,44175,4 - 20001 até 50000,3 - Sudeste
RJ,Paty do Alferes,27942,4 - 20001 até 50000,3 - Sudeste
RJ,Petrópolis,307144,6 - 100001 até 500000,3 - Sudeste
RJ,Pinheiral,25563,4 - 20001 até 50000,3 - Sudeste
RJ,Piraí,29802,4 - 20001 até 50000,3 - Sudeste
RJ,Porciúncula,19068,3 - 10001 até 20000,3 - Sudeste
RJ,Porto Real,20254,4 - 20001 até 50000,3 - Sudeste
RJ,Quatis,14562,3 - 10001 até 20000,3 - Sudeste
RJ,Queimados,152311,6 - 100001 até 500000,3 - Sudeste
RJ,Quissamã,25535,4 - 20001 até 50000,3 - Sudeste
RJ,Resende,133244,6 - 100001 até 500000,3 - Sudeste
RJ,Rio Bonito,60930,5 - 50001 até 100000,3 - Sudeste
RJ,Rio Claro,18677,3 - 10001 até 20000,3 - Sudeste
RJ,Rio das Flores,9401,2 - 5001 até 10000,3 - Sudeste
RJ,Rio das Ostras,159529,6 - 100001 até 500000,3 - Sudeste
RJ,Rio de Janeiro,6775561,7 - Maior que 500000,3 - Sudeste
RJ,Santa Maria Madalena,10380,3 - 10001 até 20000,3 - Sudeste
RJ,Santo Antônio de Pádua,42705,4 - 20001 até 50000,3 - Sudeste
RJ,São Francisco de Itabapoana,42214,4 - 20001 até 50000,3 - Sudeste
RJ,São Fidélis,38749,4 - 20001 até 50000,3 - Sudeste
RJ,São Gonçalo,1098357,7 - Maior que 500000,3 - Sudeste
RJ,São João da Barra,36731,4 - 20001 até 50000,3 - Sudeste
RJ,São João de Meriti,473385,6 - 100001 até 500000,3 - Sudeste
RJ,São José de Ubá,7240,2 - 5001 até 10000,3 - Sudeste
RJ,São José do Vale do Rio Preto,22032,4 - 20001 até 50000,3 - Sudeste
RJ,São Pedro da Aldeia,107556,6 - 100001 até 500000,3 - Sudeste
RJ,São Sebastião do Alto,9416,2 - 5001 até 10000,3 - Sudeste
RJ,Sapucaia,18270,3 - 10001 até 20000,3 - Sudeste
RJ,Saquarema,91938,5 - 50001 até 100000,3 - Sudeste
RJ,Seropédica,83841,5 - 50001 até 100000,3 - Sudeste
RJ,Silva Jardim,21775,4 - 20001 até 50000,3 - Sudeste
RJ,Sumidouro,15709,3 - 10001 até 20000,3 - Sudeste
RJ,Tanguá,34898,4 - 20001 até 50000,3 - Sudeste
RJ,Teresópolis,185820,6 - 100001 até 500000,3 - Sudeste
RJ,Trajano de Moraes,10653,3 - 10001 até 20000,3 - Sudeste
RJ,Três Rios,82468,5 - 50001 até 100000,3 - Sudeste
RJ,Valença,77202,5 - 50001 até 100000,3 - Sudeste
RJ,Varre-Sai,11208,3 - 10001 até 20000,3 - Sudeste
RJ,Vassouras,37262,4 - 20001 até 50000,3 - Sudeste
RJ,Volta Redonda,274925,6 - 100001 até 500000,3 - Sudeste
SP,Adamantina,35153,4 - 20001 até 50000,3 - Sudeste
SP,Adolfo,3545,1 - Até 5000,3 - Sudeste
SP,Aguaí,36981,4 - 20001 até 50000,3 - Sudeste
SP,Águas da Prata,8262,2 - 5001 até 10000,3 - Sudeste
SP,Águas de Lindóia,18908,3 - 10001 até 20000,3 - Sudeste
SP,Águas de Santa Bárbara,6142,2 - 5001 até 10000,3 - Sudeste
SP,Águas de São Pedro,3588,1 - Até 5000,3 - Sudeste
SP,Agudos,37582,4 - 20001 até 50000,3 - Sudeste
SP,Alambari,6231,2 - 5001 até 10000,3 - Sudeste
SP,Alfredo Marcondes,4201,1 - Até 5000,3 - Sudeste
SP,Altair,4211,1 - Até 5000,3 - Sudeste
SP,Altinópolis,16221,3 - 10001 até 20000,3 - Sudeste
SP,Alto Alegre,4078,1 - Até 5000,3 - Sudeste
SP,Alumínio,18903,3 - 10001 até 20000,3 - Sudeste
SP,Álvares Florence,3616,1 - Até 5000,3 - Sudeste
SP,Álvares Machado,25078,4 - 20001 até 50000,3 - Sudeste
SP,Álvaro de Carvalho,5320,2 - 5001 até 10000,3 - Sudeste
SP,Alvinlândia,3251,1 - Até 5000,3 - Sudeste
SP,Americana,244370,6 - 100001 até 500000,3 - Sudeste
SP,Américo Brasiliense,41545,4 - 20001 até 50000,3 - Sudeste
SP,Américo de Campos,5993,2 - 5001 até 10000,3 - Sudeste
SP,Amparo,73145,5 - 50001 até 100000,3 - Sudeste
SP,Analândia,5115,2 - 5001 até 10000,3 - Sudeste
SP,Andradina,57245,5 - 50001 até 100000,3 - Sudeste
SP,Angatuba,25724,4 - 20001 até 50000,3 - Sudeste
SP,Anhembi,6911,2 - 5001 até 10000,3 - Sudeste
SP,Anhumas,4172,1 - Até 5000,3 - Sudeste
SP,Aparecida,36211,4 - 20001 até 50000,3 - Sudeste
SP,Aparecida dOeste,4122,1 - Até 5000,3 - Sudeste
SP,Apiaí,24081,4 - 20001 até 50000,3 - Sudeste
SP,Araçariguama,23343,4 - 20001 até 50000,3 - Sudeste
SP,Araçatuba,199210,6 - 100001 até 500000,3 - Sudeste
SP,Araçoiaba da Serra,35389,4 - 20001 até 50000,3 - Sudeste
SP,Aramina,5689,2 - 5001 até 10000,3 - Sudeste
SP,Arandu,6373,2 - 5001 até 10000,3 - Sudeste
SP,Arapeí,2452,1 - Até 5000,3 - Sudeste
SP,Araraquara,240542,6 - 100001 até 500000,3 - Sudeste
SP,Araras,136739,6 - 100001 até 500000,3 - Sudeste
SP,Arco-Íris,1755,1 - Até 5000,3 - Sudeste
SP,Arealva,8665,2 - 5001 até 10000,3 - Sudeste
SP,Areias,3906,1 - Até 5000,3 - Sudeste
SP,Areiópolis,11186,3 - 10001 até 20000,3 - Sudeste
SP,Ariranha,9851,2 - 5001 até 10000,3 - Sudeste
SP,Artur Nogueira,56247,5 - 50001 até 100000,3 - Sudeste
SP,Arujá,92453,5 - 50001 até 100000,3 - Sudeste
SP,Aspásia,1815,1 - Até 5000,3 - Sudeste
SP,Assis,105768,6 - 100001 até 500000,3 - Sudeste
SP,Atibaia,145378,6 - 100001 até 500000,3 - Sudeste
SP,Auriflama,15316,3 - 10001 até 20000,3 - Sudeste
SP,Avaí,5467,2 - 5001 até 10000,3 - Sudeste
SP,Avanhandava,14063,3 - 10001 até 20000,3 - Sudeste
SP,Avaré,91792,5 - 50001 até 100000,3 - Sudeste
SP,Bady Bassitt,18013,3 - 10001 até 20000,3 - Sudeste
SP,Balbinos,6127,2 - 5001 até 10000,3 - Sudeste
SP,Bálsamo,9209,2 - 5001 até 10000,3 - Sudeste
SP,Bananal,11039,3 - 10001 até 20000,3 - Sudeste
SP,Barão de Antonina,3525,1 - Até 5000,3 - Sudeste
SP,Barbosa,7532,2 - 5001 até 10000,3 - Sudeste
SP,Bariri,35844,4 - 20001 até 50000,3 - Sudeste
SP,Barra Bonita,36125,4 - 20001 até 50000,3 - Sudeste
SP,Barra do Chapéu,5794,2 - 5001 até 10000,3 - Sudeste
SP,Barra do Turvo,7606,2 - 5001 até 10000,3 - Sudeste
SP,Barretos,123546,6 - 100001 até 500000,3 - Sudeste
SP,Barrinha,33537,4 - 20001 até 50000,3 - Sudeste
SP,Barueri,279704,6 - 100001 até 500000,3 - Sudeste
SP,Bastos,20952,4 - 20001 até 50000,3 - Sudeste
SP,Batatais,63438,5 - 50001 até 100000,3 - Sudeste
SP,Bauru,381706,6 - 100001 até 500000,3 - Sudeste
SP,Bebedouro,77612,5 - 50001 até 100000,3 - Sudeste
SP,Bento de Abreu,3028,1 - Até 5000,3 - Sudeste
SP,Bernardino de Campos,11168,3 - 10001 até 20000,3 - Sudeste
SP,Bertioga,66154,5 - 50001 até 100000,3 - Sudeste
SP,Bilac,8197,2 - 5001 até 10000,3 - Sudeste
SP,Birigui,126094,6 - 100001 até 500000,3 - Sudeste
SP,Biritiba Mirim,33265,4 - 20001 até 50000,3 - Sudeste
SP,Boa Esperança do Sul,15111,3 - 10001 até 20000,3 - Sudeste
SP,Bocaina,12571,3 - 10001 até 20000,3 - Sudeste
SP,Bofete,12107,3 - 10001 até 20000,3 - Sudeste
SP,Boituva,63310,5 - 50001 até 100000,3 - Sudeste
SP,Bom Jesus dos Perdões,26506,4 - 20001 até 50000,3 - Sudeste
SP,Bom Sucesso de Itararé,4013,1 - Até 5000,3 - Sudeste
SP,Borá,839,1 - Até 5000,3 - Sudeste
SP,Boracéia,4913,1 - Até 5000,3 - Sudeste
SP,Borborema,16278,3 - 10001 até 20000,3 - Sudeste
SP,Borebi,2713,1 - Até 5000,3 - Sudeste
SP,Botucatu,149718,6 - 100001 até 500000,3 - Sudeste
SP,Bragança Paulista,172346,6 - 100001 até 500000,3 - Sudeste
SP,Braúna,5795,2 - 5001 até 10000,3 - Sudeste
SP,Brejo Alegre,2911,1 - Até 5000,3 - Sudeste
SP,Brodowski,25605,4 - 20001 até 50000,3 - Sudeste
SP,Brotas,24862,4 - 20001 até 50000,3 - Sudeste
SP,Buri,20050,4 - 20001 até 50000,3 - Sudeste
SP,Buritama,17414,3 - 10001 até 20000,3 - Sudeste
SP,Buritizal,4547,1 - Até 5000,3 - Sudeste
SP,Cabrália Paulista,4222,1 - Até 5000,3 - Sudeste
SP,Cabreúva,51130,5 - 50001 até 100000,3 - Sudeste
SP,Caçapava,95752,5 - 50001 até 100000,3 - Sudeste
SP,Cachoeira Paulista,33827,4 - 20001 até 50000,3 - Sudeste
SP,Caconde,19031,3 - 10001 até 20000,3 - Sudeste
SP,Cafelândia,17917,3 - 10001 até 20000,3 - Sudeste
SP,Caiabu,4195,1 - Até 5000,3 - Sudeste
SP,Caieiras,104044,6 - 100001 até 500000,3 - Sudeste
SP,Caiuá,6017,2 - 5001 até 10000,3 - Sudeste
SP,Cajamar,79034,5 - 50001 até 100000,3 - Sudeste
SP,Cajati,28441,4 - 20001 até 50000,3 - Sudeste
SP,Cajobi,10649,3 - 10001 até 20000,3 - Sudeste
SP,Cajuru,26613,4 - 20001 até 50000,3 - Sudeste
SP,Campina do Monte Alegre,6088,2 - 5001 até 10000,3 - Sudeste
SP,Campinas,1223237,7 - Maior que 500000,3 - Sudeste
SP,Campo Limpo Paulista,86407,5 - 50001 até 100000,3 - Sudeste
SP,Campos do Jordão,52713,5 - 50001 até 100000,3 - Sudeste
SP,Campos Novos Paulista,5028,2 - 5001 até 10000,3 - Sudeste
SP,Cananéia,12542,3 - 10001 até 20000,3 - Sudeste
SP,Canas,5268,2 - 5001 até 10000,3 - Sudeste
SP,Cândido Mota,31410,4 - 20001 até 50000,3 - Sudeste
SP,Cândido Rodrigues,2805,1 - Até 5000,3 - Sudeste
SP,Canitar,5365,2 - 5001 até 10000,3 - Sudeste
SP,Capão Bonito,47098,4 - 20001 até 50000,3 - Sudeste
SP,Capela do Alto,21257,4 - 20001 até 50000,3 - Sudeste
SP,Capivari,56973,5 - 50001 até 100000,3 - Sudeste
SP,Caraguatatuba,125194,6 - 100001 até 500000,3 - Sudeste
SP,Carapicuíba,405375,6 - 100001 até 500000,3 - Sudeste
SP,Cardoso,12371,3 - 10001 até 20000,3 - Sudeste
SP,Casa Branca,30655,4 - 20001 até 50000,3 - Sudeste
SP,Cássia dos Coqueiros,2488,1 - Até 5000,3 - Sudeste
SP,Castilho,21521,4 - 20001 até 50000,3 - Sudeste
SP,Catanduva,123114,6 - 100001 até 500000,3 - Sudeste
SP,Catiguá,7905,2 - 5001 até 10000,3 - Sudeste
SP,Cedral,9452,2 - 5001 até 10000,3 - Sudeste
SP,Cerqueira César,20391,4 - 20001 até 50000,3 - Sudeste
SP,Cerquilho,50631,5 - 50001 até 100000,3 - Sudeste
SP,Cesário Lange,18595,3 - 10001 até 20000,3 - Sudeste
SP,Charqueada,17539,3 - 10001 até 20000,3 - Sudeste
SP,Clementina,8894,2 - 5001 até 10000,3 - Sudeste
SP,Colina,18601,3 - 10001 até 20000,3 - Sudeste
SP,Colômbia,6223,2 - 5001 até 10000,3 - Sudeste
SP,Conchal,28491,4 - 20001 até 50000,3 - Sudeste
SP,Conchas,18138,3 - 10001 até 20000,3 - Sudeste
SP,Cordeirópolis,25116,4 - 20001 até 50000,3 - Sudeste
SP,Coroados,6197,2 - 5001 até 10000,3 - Sudeste
SP,Coronel Macedo,4591,1 - Até 5000,3 - Sudeste
SP,Corumbataí,4072,1 - Até 5000,3 - Sudeste
SP,Cosmópolis,74662,5 - 50001 até 100000,3 - Sudeste
SP,Cosmorama,7289,2 - 5001 até 10000,3 - Sudeste
SP,Cotia,257882,6 - 100001 até 500000,3 - Sudeste
SP,Cravinhos,35858,4 - 20001 até 50000,3 - Sudeste
SP,Cristais Paulista,8803,2 - 5001 até 10000,3 - Sudeste
SP,Cruzália,2021,1 - Até 5000,3 - Sudeste
SP,Cruzeiro,82895,5 - 50001 até 100000,3 - Sudeste
SP,Cubatão,132521,6 - 100001 até 500000,3 - Sudeste
SP,Cunha,21373,4 - 20001 até 50000,3 - Sudeste
SP,Descalvado,34097,4 - 20001 até 50000,3 - Sudeste
SP,Diadema,429550,6 - 100001 até 500000,3 - Sudeste
SP,Dirce Reis,1805,1 - Até 5000,3 - Sudeste
SP,Divinolândia,11027,3 - 10001 até 20000,3 - Sudeste
SP,Dobrada,9088,2 - 5001 até 10000,3 - Sudeste
SP,Dois Córregos,27704,4 - 20001 até 50000,3 - Sudeste
SP,Dolcinópolis,2108,1 - Até 5000,3 - Sudeste
SP,Dourado,8883,2 - 5001 até 10000,3 - Sudeste
SP,Dracena,47287,4 - 20001 até 50000,3 - Sudeste
SP,Duartina,12421,3 - 10001 até 20000,3 - Sudeste
SP,Dumont,10174,3 - 10001 até 20000,3 - Sudeste
SP,Echaporã,6026,2 - 5001 até 10000,3 - Sudeste
SP,Eldorado,15592,3 - 10001 até 20000,3 - Sudeste
SP,Elias Fausto,18095,3 - 10001 até 20000,3 - Sudeste
SP,Elisiário,3742,1 - Até 5000,3 - Sudeste
SP,Embaúba,2446,1 - Até 5000,3 - Sudeste
SP,Embu das Artes,279264,6 - 100001 até 500000,3 - Sudeste
SP,Embu-Guaçu,70402,5 - 50001 até 100000,3 - Sudeste
SP,Emilianópolis,3238,1 - Até 5000,3 - Sudeste
SP,Engenheiro Coelho,21712,4 - 20001 até 50000,3 - Sudeste
SP,Espírito Santo do Pinhal,44607,4 - 20001 até 50000,3 - Sudeste
SP,Espírito Santo do Turvo,4926,1 - Até 5000,3 - Sudeste
SP,Estrela dOeste,8420,2 - 5001 até 10000,3 - Sudeste
SP,Estrela do Norte,2774,1 - Até 5000,3 - Sudeste
SP,Euclides da Cunha Paulista,9280,2 - 5001 até 10000,3 - Sudeste
SP,Fartura,16102,3 - 10001 até 20000,3 - Sudeste
SP,Fernandópolis,69680,5 - 50001 até 100000,3 - Sudeste
SP,Fernando Prestes,5805,2 - 5001 até 10000,3 - Sudeste
SP,Fernão,1739,1 - Até 5000,3 - Sudeste
SP,Ferraz de Vasconcelos,198661,6 - 100001 até 500000,3 - Sudeste
SP,Flora Rica,1397,1 - Até 5000,3 - Sudeste
SP,Floreal,2884,1 - Até 5000,3 - Sudeste
SP,Flórida Paulista,14936,3 - 10001 até 20000,3 - Sudeste
SP,Florínea,2631,1 - Até 5000,3 - Sudeste
SP,Franca,358539,6 - 100001 até 500000,3 - Sudeste
SP,Francisco Morato,179372,6 - 100001 até 500000,3 - Sudeste
SP,Franco da Rocha,158438,6 - 100001 até 500000,3 - Sudeste
SP,Gabriel Monteiro,2776,1 - Até 5000,3 - Sudeste
SP,Gália,6419,2 - 5001 até 10000,3 - Sudeste
SP,Garça,44429,4 - 20001 até 50000,3 - Sudeste
SP,Gastão Vidigal,4911,1 - Até 5000,3 - Sudeste
SP,Gavião Peixoto,4841,1 - Até 5000,3 - Sudeste
SP,General Salgado,10855,3 - 10001 até 20000,3 - Sudeste
SP,Getulina,11485,3 - 10001 até 20000,3 - Sudeste
SP,Glicério,4842,1 - Até 5000,3 - Sudeste
SP,Guaiçara,12416,3 - 10001 até 20000,3 - Sudeste
SP,Guaimbê,5806,2 - 5001 até 10000,3 - Sudeste
SP,Guaíra,41283,4 - 20001 até 50000,3 - Sudeste
SP,Guapiaçu,22087,4 - 20001 até 50000,3 - Sudeste
SP,Guapiara,16896,3 - 10001 até 20000,3 - Sudeste
SP,Guará,21394,4 - 20001 até 50000,3 - Sudeste
SP,Guaraçaí,8258,2 - 5001 até 10000,3 - Sudeste
SP,Guaraci,11382,3 - 10001 até 20000,3 - Sudeste
SP,Guarani dOeste,1996,1 - Até 5000,3 - Sudeste
SP,Guarantã,6685,2 - 5001 até 10000,3 - Sudeste
SP,Guararapes,33257,4 - 20001 até 50000,3 - Sudeste
SP,Guararema,30465,4 - 20001 até 50000,3 - Sudeste
SP,Guaratinguetá,123192,6 - 100001 até 500000,3 - Sudeste
SP,Guareí,19244,3 - 10001 até 20000,3 - Sudeste
SP,Guariba,40857,4 - 20001 até 50000,3 - Sudeste
SP,Guarujá,324977,6 - 100001 até 500000,3 - Sudeste
SP,Guarulhos,1404694,7 - Maior que 500000,3 - Sudeste
SP,Guatapará,7760,2 - 5001 até 10000,3 - Sudeste
SP,Guzolândia,5346,2 - 5001 até 10000,3 - Sudeste
SP,Herculândia,9649,2 - 5001 até 10000,3 - Sudeste
SP,Holambra,15605,3 - 10001 até 20000,3 - Sudeste
SP,Hortolândia,237570,6 - 100001 até 500000,3 - Sudeste
SP,Iacanga,12002,3 - 10001 até 20000,3 - Sudeste
SP,Iacri,6269,2 - 5001 até 10000,3 - Sudeste
SP,Iaras,9786,2 - 5001 até 10000,3 - Sudeste
SP,Ibaté,35830,4 - 20001 até 50000,3 - Sudeste
SP,Ibirá,12639,3 - 10001 até 20000,3 - Sudeste
SP,Ibirarema,7926,2 - 5001 até 10000,3 - Sudeste
SP,Ibitinga,61150,5 - 50001 até 100000,3 - Sudeste
SP,Ibiúna,80062,5 - 50001 até 100000,3 - Sudeste
SP,Icém,8363,2 - 5001 até 10000,3 - Sudeste
SP,Iepê,8228,2 - 5001 até 10000,3 - Sudeste
SP,Igaraçu do Tietê,24821,4 - 20001 até 50000,3 - Sudeste
SP,Igarapava,30791,4 - 20001 até 50000,3 - Sudeste
SP,Igaratá,9631,2 - 5001 até 10000,3 - Sudeste
SP,Iguape,31117,4 - 20001 até 50000,3 - Sudeste
SP,Ilhabela,36194,4 - 20001 até 50000,3 - Sudeste
SP,Ilha Comprida,11552,3 - 10001 até 20000,3 - Sudeste
SP,Ilha Solteira,26886,4 - 20001 até 50000,3 - Sudeste
SP,Indaiatuba,260690,6 - 100001 até 500000,3 - Sudeste
SP,Indiana,4873,1 - Até 5000,3 - Sudeste
SP,Indiaporã,3876,1 - Até 5000,3 - Sudeste
SP,Inúbia Paulista,4045,1 - Até 5000,3 - Sudeste
SP,Ipaussu,15165,3 - 10001 até 20000,3 - Sudeste
SP,Iperó,38771,4 - 20001 até 50000,3 - Sudeste
SP,Ipeúna,7824,2 - 5001 até 10000,3 - Sudeste
SP,Ipiguá,5557,2 - 5001 até 10000,3 - Sudeste
SP,Iporanga,4180,1 - Até 5000,3 - Sudeste
SP,Ipuã,16794,3 - 10001 até 20000,3 - Sudeste
SP,Iracemápolis,24982,4 - 20001 até 50000,3 - Sudeste
SP,Irapuã,8101,2 - 5001 até 10000,3 - Sudeste
SP,Irapuru,8356,2 - 5001 até 10000,3 - Sudeste
SP,Itaberá,17405,3 - 10001 até 20000,3 - Sudeste
SP,Itaí,27632,4 - 20001 até 50000,3 - Sudeste
SP,Itajobi,15331,3 - 10001 até 20000,3 - Sudeste
SP,Itaju,3937,1 - Até 5000,3 - Sudeste
SP,Itanhaém,104351,6 - 100001 até 500000,3 - Sudeste
SP,Itaoca,3332,1 - Até 5000,3 - Sudeste
SP,Itapecerica da Serra,179574,6 - 100001 até 500000,3 - Sudeste
SP,Itapetininga,167106,6 - 100001 até 500000,3 - Sudeste
SP,Itapeva,95241,5 - 50001 até 100000,3 - Sudeste
SP,Itapevi,244131,6 - 100001 até 500000,3 - Sudeste
SP,Itapira,75683,5 - 50001 até 100000,3 - Sudeste
SP,Itapirapuã Paulista,4294,1 - Até 5000,3 - Sudeste
SP,Itápolis,43536,4 - 20001 até 50000,3 - Sudeste
SP,Itaporanga,15197,3 - 10001 até 20000,3 - Sudeste
SP,Itapuí,14297,3 - 10001 até 20000,3 - Sudeste
SP,Itapura,4994,1 - Até 5000,3 - Sudeste
SP,Itaquaquecetuba,379082,6 - 100001 até 500000,3 - Sudeste
SP,Itararé,50778,5 - 50001 até 100000,3 - Sudeste
SP,Itariri,17754,3 - 10001 até 20000,3 - Sudeste
SP,Itatiba,124254,6 - 100001 até 500000,3 - Sudeste
SP,Itatinga,21139,4 - 20001 até 50000,3 - Sudeste
SP,Itirapina,18610,3 - 10001 até 20000,3 - Sudeste
SP,Itirapuã,6587,2 - 5001 até 10000,3 - Sudeste
